x,y
0.401561,0.086409
0.321761,0.264029
0.090242,0.380042
0.673823,0.040845
0.626003,0.223405
0.197109,0.329810
0.706007,0.524469
0.431075,0.462898
0.121291,0.312685
0.357678,0.795289
0.255922,0.509198
0.459281,0.283718
0.856451,0.964620
0.055547,0.895735
0.515797,0.252522
0.855102,0.938524
0.273369,0.195257
0.189854,0.349965
0.532970,0.861022
0.370691,0.178394
0.111163,0.352487
0.939245,0.818763
0.899039,0.426906
0.246300,0.030265
0.726424,0.643640
0.528131,0.097504
0.123776,0.230223
0.244874,0.969269
0.242969,0.289142
0.863979,0.755158
0.535073,0.731958
0.663841,0.826868
0.884844,0.855287
0.187920,0.374797
0.726588,0.553637
0.554835,0.867107
0.936385,0.528943
0.642149,0.850155
0.895001,0.935986
0.846220,0.599912
0.531642,0.622277
0.587501,0.637909
0.900801,0.811416
0.610880,0.153792
0.136396,0.500227
0.876265,0.674975
0.191896,0.574415
0.470826,0.075404
0.413211,0.648324
0.457562,0.100047
0.202101,0.053995
0.939007,0.170365
0.551439,0.603897
0.971354,0.476119
0.485572,0.849970
0.231136,0.804590
0.463049,0.620559
0.645714,0.344762
0.454867,0.272665
0.462235,0.591648
0.743772,0.403538
0.253165,0.946566
0.886120,0.758981
0.981877,0.295938
0.375243,0.464077
0.406648,0.588137
0.475086,0.359925
0.727668,0.056401
0.912821,0.711530
0.459397,0.396291
0.523568,0.515457
0.395812,0.985718
0.140806,0.063346
0.343253,0.560633
0.298189,0.836162
0.151226,0.026138
0.158575,0.437432
0.961780,0.074889
0.129723,0.939228
0.349282,0.518086
0.397671,0.737607
0.111319,0.833908
0.081289,0.821363
0.313426,0.837004
0.542063,0.324080
0.380700,0.087659
0.833216,0.803542
0.064432,0.974115
0.844594,0.384331
0.545423,0.146384
0.193335,0.696781
0.165789,0.356735
0.104200,0.142681
0.404460,0.242236
0.071915,0.753281
0.775048,0.453627
0.484603,0.854114
0.298132,0.589940
0.689287,0.145611
0.537069,0.208246
0.480805,0.927844
0.291446,0.338899
0.735349,0.392998
0.290297,0.524181
0.742570,0.856507
0.677053,0.940744
0.503663,0.831972
0.284145,0.640191
0.957722,0.637813
0.879097,0.034313
0.426505,0.654304
0.471029,0.921505
0.517128,0.770640
0.444475,0.190850
0.256777,0.427675
0.417016,0.390022
0.943141,0.700458
0.719534,0.654703
0.072928,0.971517
0.199806,0.808510
0.824649,0.893385
0.737214,0.330900
0.699196,0.045631
0.965198,0.682955
0.708631,0.837736
0.684403,0.116025
0.482412,0.135270
0.050143,0.873996
0.890593,0.450609
0.189716,0.800396
0.456450,0.630868
0.204032,0.420171
0.335101,0.942884
0.035711,0.407902
0.926863,0.221067
0.217349,0.723561
0.088844,0.942126
0.058359,0.817686
0.978249,0.063432
0.470340,0.713693
0.892359,0.187396
0.810100,0.409172
0.307305,0.824772
0.374003,0.200521
0.300466,0.578660
0.627713,0.871886
0.187879,0.223728
0.137746,0.532064
0.127760,0.187732
0.930388,0.056536
0.399889,0.174949
0.781903,0.545677
0.102031,0.876652
0.312072,0.105471
0.879986,0.782312
0.769218,0.744635
0.943398,0.599212
0.133418,0.221032
0.424292,0.514364
0.439536,0.753265
0.075430,0.471341
0.467746,0.293359
0.658719,0.632561
0.779065,0.775400
0.796757,0.700383
0.802748,0.190352
0.882795,0.575992
0.696101,0.943297
0.660157,0.950425
0.052050,0.298810
0.797020,0.834730
0.089910,0.761991
0.398703,0.241899
0.981244,0.825853
0.735522,0.412547
0.563713,0.808493
0.848638,0.024676
0.087496,0.506444
0.644999,0.891038
0.276435,0.455478
0.613963,0.095297
0.632051,0.487173
0.675360,0.305339
0.460715,0.081927
0.337423,0.511622
0.383787,0.135035
0.352466,0.478418
0.843638,0.769838
0.686910,0.845761
0.594662,0.468793
0.255809,0.168732
0.254066,0.094914
0.167672,0.347699
0.604945,0.818314
0.195306,0.905797
0.252021,0.792180
0.941628,0.841269
0.270623,0.632680
0.190038,0.732417
0.696424,0.523415
0.248223,0.121608
0.624179,0.636444
0.547825,0.484338
0.370491,0.233529
0.295867,0.970645
0.650566,0.581178
0.116142,0.928332
0.651430,0.308134
0.243079,0.270529
0.076043,0.450179
0.139287,0.326636
0.241042,0.108581
0.203363,0.519991
0.687288,0.432119
0.252924,0.426457
0.902896,0.529918
0.471933,0.502843
0.137648,0.010218
0.929296,0.046881
0.278667,0.276269
0.458014,0.916508
0.858367,0.623525
0.842903,0.521561
0.846845,0.124570
0.764007,0.923166
0.522390,0.896213
0.272077,0.750285
0.961279,0.455340
0.282280,0.709912
0.862895,0.556793
0.079471,0.798964
0.040621,0.560710
0.318587,0.168032
0.568612,0.297734
0.661065,0.849715
0.623524,0.082593
0.768831,0.470335
0.694847,0.663771
0.968099,0.558423
0.708122,0.785559
0.467509,0.272815
0.661325,0.753237
0.723356,0.447633
0.238143,0.294537
0.310808,0.096674
0.812420,0.387175
0.907249,0.875097
0.916014,0.254395
0.015386,0.537341
0.542965,0.698136
0.364975,0.167975
0.796203,0.126003
0.629592,0.482810
0.751575,0.626555
0.324193,0.618655
0.347391,0.493620
0.696184,0.030764
0.236940,0.733163
0.665959,0.496593
0.977585,0.960904
0.580828,0.778171
0.358626,0.480506
0.646253,0.307619
0.688530,0.661688
0.778004,0.262012
0.331104,0.147266
0.378251,0.139543
0.276472,0.039540
0.566728,0.064622
0.629571,0.561850
0.524191,0.939334
0.054053,0.254689
0.988337,0.284779
0.924986,0.672619
0.752932,0.937163
0.610079,0.338078
0.210517,0.922126
0.800252,0.353950
0.266670,0.525678
0.843435,0.961055
0.737994,0.372048
0.185806,0.127467
0.449201,0.446679
0.141462,0.040439
0.514081,0.723288
0.587937,0.018065
0.732331,0.681161
0.270851,0.783217
0.933470,0.224171
0.393005,0.680323
0.059136,0.915692
0.012353,0.829834
0.981682,0.824584
0.129327,0.250464
0.303764,0.152250
0.279633,0.059606
0.479742,0.529062
0.177323,0.967613
0.959798,0.279626
0.957341,0.434151
0.044648,0.541543
0.487679,0.823035
0.191270,0.777351
0.499598,0.144464
0.922971,0.945670
0.777435,0.072504
0.908794,0.807567
0.843166,0.904165
0.669964,0.629750
0.120660,0.883608
0.123762,0.417184
0.946670,0.611871
0.891208,0.106664
0.520207,0.835666
0.389372,0.495182
0.284611,0.472921
0.043338,0.273380
0.233501,0.176637
0.509978,0.771426
0.302584,0.457809
0.656493,0.126915
0.500719,0.545405
0.872476,0.318375
0.427737,0.476786
0.319494,0.541084
0.349691,0.482257
0.969739,0.290312
0.038780,0.882241
0.415459,0.528916
0.715202,0.812116
0.377679,0.121822
0.076415,0.870104
0.762843,0.494183
0.202144,0.331257
0.241492,0.487691
0.768622,0.905455
0.598233,0.296205
0.438192,0.426459
0.640725,0.846353
0.918355,0.952903
0.415433,0.286311
0.386245,0.366888
0.577714,0.471984
0.250298,0.001095
0.068202,0.039729
0.817603,0.017494
0.938337,0.072259
0.058989,0.700528
0.601862,0.250240
0.018554,0.812594
0.778630,0.768859
0.694019,0.371002
0.061830,0.138412
0.801311,0.702816
0.987150,0.676715
0.641391,0.420315
0.937989,0.160033
0.809201,0.579972
0.488879,0.052073
0.574368,0.465171
0.928362,0.816894
0.490085,0.953518
0.476260,0.550551
0.657102,0.051172
0.814211,0.663834
0.887234,0.602582
0.450250,0.587815
0.932218,0.505302
0.720209,0.714420
0.195428,0.720403
0.450423,0.816179
0.122895,0.431232
0.873470,0.976736
0.991384,0.347999
0.060553,0.499704
0.838473,0.026403
0.970750,0.328665
0.955756,0.439295
0.889261,0.576968
0.499383,0.742047
0.272401,0.398826
0.264457,0.717615
0.981027,0.196808
0.230940,0.724478
0.918799,0.406832
0.416489,0.351247
0.255056,0.557602
0.801166,0.160944
0.495209,0.744042
0.493631,0.485982
0.349409,0.307610
0.504261,0.279982
0.643460,0.432759
0.751721,0.575420
0.036997,0.226238
0.240710,0.290616
0.630134,0.514828
0.057280,0.582164
0.710600,0.249507
0.296064,0.590418
0.680658,0.736463
0.994741,0.963169
0.249922,0.806148
0.076592,0.761759
0.564574,0.550717
0.258028,0.898407
0.887438,0.776019
0.216395,0.499543
0.193064,0.958241
0.093067,0.219938
0.193917,0.341432
0.545635,0.833447
0.846542,0.624747
0.444930,0.556713
0.861260,0.713224
0.195381,0.509188
0.450244,0.201539
0.480599,0.685949
0.955267,0.538174
0.465275,0.563312
0.111354,0.737382
0.509809,0.729414
0.461139,0.644912
0.532457,0.658903
0.591471,0.636809
0.877758,0.789120
0.958884,0.452869
0.609830,0.843020
0.025891,0.041165
0.360459,0.901388
0.759050,0.562422
0.437004,0.219158
0.701033,0.911610
0.893843,0.672615
0.435906,0.361259
0.209155,0.542874
0.085645,0.636043
0.511608,0.562066
0.265039,0.052370
0.180814,0.883736
0.670597,0.035761
0.643873,0.664571
0.486005,0.278155
0.438161,0.529379
0.282534,0.795116
0.393584,0.020561
0.330074,0.795158
0.213195,0.044574
0.700040,0.103256
0.715242,0.169381
0.477157,0.895591
0.674691,0.607565
0.533018,0.178857
0.097032,0.781687
0.245599,0.311716
0.658518,0.911177
0.338534,0.276486
0.527076,0.809091
0.550525,0.961150
0.324868,0.853911
0.735345,0.694771
0.849862,0.068349
0.518726,0.023589
0.097775,0.208669
0.170746,0.829021
0.353031,0.639952
0.718861,0.037481
0.207992,0.279632
0.217713,0.314870
0.052193,0.481558
0.589503,0.681219
0.355608,0.920067
0.131449,0.519507
0.732740,0.561741
0.835587,0.089143
0.368292,0.566134
0.768470,0.200229
0.645334,0.312504
0.269963,0.741939
0.510353,0.477093
0.559476,0.854616
0.100504,0.316425
0.874884,0.339947
0.539105,0.103234
0.625415,0.600191
0.543223,0.214768
0.302212,0.906066
0.113186,0.290103
0.772359,0.851886
0.830154,0.656614
0.893508,0.186401
0.177071,0.686635
0.420310,0.849725
0.946542,0.687419
0.582882,0.454705
0.116352,0.129616
0.317148,0.193514
0.433793,0.176023
0.517591,0.949638
0.286083,0.160627
0.546792,0.828271
0.314893,0.825322
0.712180,0.417537
0.120531,0.473766
0.292995,0.952502
0.112792,0.142853
0.157380,0.281349
0.829750,0.562819
0.100457,0.763959
0.253986,0.705233
0.226222,0.339673
0.824008,0.549348
0.580931,0.232190
0.731507,0.037242
0.854492,0.858427
0.198735,0.723166
0.825915,0.528208
0.595204,0.529952
0.977025,0.715005
0.022433,0.277529
0.692349,0.100847
0.445145,0.840763
0.405162,0.243202
0.431810,0.491678
0.043262,0.658535
0.182493,0.275733
0.920495,0.824945
0.789278,0.638688
0.259343,0.510248
0.711592,0.479976
0.511575,0.903722
0.249927,0.312067
0.453921,0.829703
0.872880,0.439279
0.576720,0.863225
0.678082,0.256284
0.434115,0.879322
0.110237,0.407885
0.365790,0.557077
0.917566,0.407525
0.228746,0.097516
0.674886,0.270949
0.097850,0.421060
0.902669,0.304584
0.962325,0.610633
0.831468,0.454463
0.529635,0.069268
0.883629,0.611304
0.889354,0.641160
0.410842,0.472947
0.539913,0.058281
0.728865,0.517819
0.193890,0.832748
0.950067,0.560588
0.385169,0.838900
0.961688,0.620045
0.933410,0.608916
0.914176,0.040526
0.078962,0.801637
0.383715,0.032017
0.412969,0.181430
0.503258,0.907753
0.243604,0.315126
0.915409,0.142725
0.946488,0.315013
0.573202,0.509261
0.388998,0.297224
0.031150,0.635043
0.137146,0.941312
0.164745,0.539475
0.820117,0.126744
0.173016,0.733335
0.751170,0.058326
0.767500,0.807436
0.846540,0.144499
0.841715,0.279076
0.346788,0.354227
0.195289,0.584330
0.647368,0.128267
0.689676,0.587618
0.437424,0.267601
0.093409,0.845191
0.566836,0.115319
0.436401,0.694991
0.092559,0.610082
0.248658,0.895477
0.724666,0.416413
0.650939,0.480148
0.466929,0.443445
0.282883,0.344318
0.582172,0.103108
0.588445,0.918935
0.451850,0.766179
0.470588,0.083419
0.907904,0.212828
0.694183,0.315114
0.444228,0.806857
0.159418,0.045966
0.917442,0.571087
0.847674,0.018960
0.202119,0.977713
0.904804,0.905308
0.387066,0.564933
0.381682,0.821863
0.983600,0.675020
0.179439,0.577377
0.751329,0.755639
0.469271,0.231388
0.546528,0.964551
0.319540,0.445191
0.136496,0.046821
0.773984,0.549283
0.808876,0.927024
0.586328,0.729653
0.522094,0.308250
0.719447,0.746636
0.287544,0.645711
0.645226,0.705010
0.186701,0.029141
0.524829,0.173692
0.680207,0.682703
0.726907,0.433336
0.450689,0.181579
0.761926,0.345331
0.114425,0.975096
0.417625,0.262020
0.012458,0.225336
0.809974,0.834130
0.118137,0.395025
0.549982,0.658426
0.701280,0.229016
0.378243,0.979046
0.891653,0.017530
0.642397,0.081836
0.020610,0.158637
0.227994,0.683189
0.861312,0.950342
0.117241,0.278279
0.120798,0.753935
0.274836,0.245154
0.748645,0.689902
0.484235,0.763855
0.883220,0.240632
0.645048,0.528777
0.676920,0.090539
0.651662,0.352607
0.351155,0.057373
0.348191,0.228298
0.024945,0.974198
0.322958,0.047120
0.156332,0.535246
0.721711,0.966022
0.476279,0.831092
0.292804,0.576158
0.613572,0.570603
0.836723,0.330675
0.273462,0.356523
0.089810,0.160392
0.625422,0.636810
0.172479,0.259410
0.744800,0.787862
0.640933,0.061154
0.839485,0.945927
0.335779,0.872411
0.948435,0.631964
0.883561,0.107526
0.182933,0.580137
0.102897,0.647790
0.436102,0.389625
0.476920,0.719651
0.938211,0.089550
0.358791,0.173922
0.399675,0.461571
0.603250,0.275893
0.074795,0.564279
0.273845,0.811449
0.364319,0.935160
0.905013,0.178330
0.865220,0.257692
0.039338,0.786753
0.877669,0.879750
0.899248,0.049854
0.393087,0.337187
0.694340,0.941075
0.361536,0.933441
0.934850,0.314061
0.555557,0.529220
0.537794,0.431268
0.732842,0.894167
0.411111,0.793575
0.450666,0.663237
0.631505,0.793660
0.573625,0.513220
0.984164,0.461110
0.771940,0.009311
0.258814,0.665591
0.928348,0.147739
0.682926,0.362202
0.157095,0.336580
0.333940,0.483601
0.306632,0.253976
0.829848,0.330617
0.541792,0.366601
0.728372,0.257046
0.276158,0.101904
0.100142,0.704055
0.821298,0.685013
0.541496,0.382098
0.238331,0.480603
0.232582,0.916659
0.531130,0.095351
0.644082,0.428435
0.243798,0.319890
0.891122,0.396480
0.703182,0.193370
0.105224,0.058510
0.473390,0.738374
0.315469,0.003594
0.119979,0.027332
0.292313,0.391551
0.185983,0.359719
0.220991,0.237415
0.073698,0.622075
0.415202,0.328149
0.149967,0.239338
0.327279,0.682430
0.330536,0.984011
0.134244,0.568069
0.309723,0.028477
0.667887,0.534640
0.226307,0.873434
0.022126,0.718153
0.606002,0.338277
0.721210,0.717055
0.369130,0.023538
0.096835,0.543595
0.389210,0.196011
0.558564,0.475330
0.846903,0.917444
0.341253,0.259188
0.187609,0.144738
0.670887,0.522995
0.097867,0.829498
0.092592,0.413865
0.819802,0.056560
0.416501,0.033925
0.918994,0.416870
0.741721,0.531156
0.743392,0.477466
0.247311,0.137195
0.473890,0.346531
0.677871,0.871700
0.571449,0.224813
0.331535,0.382413
0.198212,0.125017
0.396083,0.375890
0.239182,0.034654
0.893382,0.383962
0.863613,0.977143
0.752946,0.671381
0.020262,0.160780
0.740932,0.927056
0.580890,0.452719
0.470746,0.339071
0.932571,0.685285
0.447249,0.431731
0.059859,0.105960
0.282796,0.597889
0.360360,0.612240
0.040012,0.515333
0.733686,0.420218
0.917617,0.978145
0.483287,0.807301
0.334522,0.340951
0.790762,0.040899
0.012270,0.826483
0.240181,0.771843
0.764567,0.812368
0.235707,0.234992
0.145297,0.176570
0.943322,0.609039
0.609570,0.013280
0.682877,0.859716
0.652586,0.069839
0.496722,0.678223
0.581391,0.193944
0.123382,0.518456
0.199692,0.615708
0.307690,0.528354
0.933015,0.123428
0.591640,0.942843
0.942424,0.822592
0.702870,0.698474
0.640791,0.918983
0.932971,0.792855
0.119707,0.880057
0.358643,0.725696
0.877521,0.030537
0.596770,0.553919
0.094140,0.070967
0.216458,0.665296
0.311446,0.323425
0.204148,0.508997
0.911426,0.495120
0.012421,0.835513
0.610007,0.603295
0.774915,0.563142
0.407746,0.524745
0.246374,0.031203
0.424719,0.172923
0.817379,0.522034
0.041448,0.177278
0.260244,0.957670
0.216531,0.888509
0.475185,0.326220
0.944869,0.709894
0.589746,0.443260
0.027671,0.209969
0.735172,0.919959
0.699354,0.766449
0.761894,0.329256
0.339846,0.534031
0.877593,0.758754
0.021810,0.104373
0.815101,0.472580
0.303661,0.637106
0.300961,0.299194
0.810495,0.264587
0.300908,0.027848
0.120495,0.746800
0.371447,0.047419
0.443660,0.371023
0.304190,0.485697
0.562061,0.049326
0.387796,0.250909
0.799976,0.152009
0.596646,0.143310
0.685724,0.478638
0.890347,0.736623
0.595580,0.724054
0.197199,0.868398
0.369808,0.177584
0.260296,0.187943
0.464968,0.552897
0.243002,0.585217
0.306016,0.589993
0.644003,0.776175
0.950964,0.937589
0.236328,0.502879
0.184273,0.650350
0.793903,0.810089
0.783042,0.416422
0.939534,0.484448
0.869522,0.864773
0.210756,0.474862
0.566001,0.395810
0.368002,0.958058
0.583941,0.616621
0.138203,0.011484
0.172109,0.346630
0.611556,0.502042
0.956548,0.236524
0.270696,0.932200
0.205598,0.529379
0.448424,0.229007
0.138663,0.215119
0.108197,0.118293
0.624124,0.962399
0.405339,0.484954
0.779298,0.605890
0.946531,0.371524
0.013580,0.327494
0.292560,0.589168
0.927601,0.420902
0.623627,0.110336
0.783279,0.207471
0.591505,0.751151
0.476310,0.862881
0.676192,0.714689
0.365587,0.118875
0.880860,0.491758
0.348644,0.880501
0.433115,0.985887
0.826635,0.808761
0.465285,0.606749
0.455885,0.399017
0.964349,0.458840
0.711485,0.233039
0.051357,0.677757
0.694387,0.690399
0.767460,0.475622
0.913936,0.374486
0.254994,0.401413
0.230541,0.933862
0.095506,0.596756
0.985814,0.337246
0.096188,0.373979
0.869256,0.505902
0.348408,0.682630
0.350649,0.783221
0.317429,0.812995
0.230599,0.266544
0.269833,0.989217
0.562208,0.315383
0.626525,0.243914
0.990502,0.380631
0.745572,0.909648
0.783238,0.968214
0.312241,0.993576
0.891067,0.422833
0.589042,0.926751
0.393044,0.692493
0.301680,0.267660
0.208026,0.649307
0.967722,0.555168
0.467717,0.260363
0.339094,0.701190
0.567092,0.615474
0.663529,0.117819
0.909311,0.326752
0.356036,0.937713
0.689269,0.098256
0.831282,0.445824
0.070962,0.157173
0.446382,0.942481
0.563420,0.017531
0.893812,0.957732
0.708948,0.207541
0.215744,0.959914
0.851975,0.154582
0.478237,0.314117
0.423596,0.814092
0.042622,0.953376
0.434343,0.683948
0.084521,0.344558
0.988946,0.458402
0.264512,0.646455
0.562238,0.084488
0.102500,0.658644
0.235357,0.529964
0.614192,0.800918
0.595832,0.513477
0.741174,0.272673
0.723576,0.935418
0.203719,0.562754
0.087325,0.701140
0.897180,0.528696
0.513078,0.906654
0.503365,0.936576
0.620838,0.608757
0.288382,0.590385
0.053200,0.531031
0.270860,0.618485
0.625953,0.369487
0.269639,0.865858
0.934600,0.881844
0.667974,0.546222
0.397983,0.368570
0.829614,0.108518
0.314746,0.061916
0.679445,0.378792
0.724167,0.593421
0.909421,0.221967
0.507880,0.403168
0.176366,0.156673
0.017580,0.457012
0.742952,0.083564
0.337649,0.328490
0.708299,0.607565
0.406129,0.966309
0.488858,0.358366
0.826158,0.142710
0.870401,0.217980
0.535372,0.698922
0.338297,0.842233
0.745349,0.030656
0.248628,0.458336
0.594627,0.163442
0.713094,0.128568
0.586014,0.879738
0.250146,0.636053
0.036216,0.716990
0.676979,0.354829
0.036271,0.367747
0.968461,0.445708
0.343940,0.452295
0.813103,0.156966
0.622899,0.657456
0.382472,0.155320
0.357071,0.712090
0.986368,0.121272
0.735253,0.249297
0.585019,0.339034
0.418356,0.298744
0.554755,0.246961
0.186709,0.703910
0.605455,0.507375
0.736550,0.283799
0.892565,0.770902
0.667278,0.833648
0.219821,0.010344
0.333121,0.378203
0.166532,0.952546
0.684823,0.544787
0.122144,0.050210
0.290528,0.100230
0.156560,0.037469
0.353838,0.732595
0.368021,0.764702
0.042917,0.835694
0.748339,0.251933
0.553964,0.360667
0.750162,0.260075
0.650250,0.647353
0.054097,0.312299
0.514657,0.237661
0.325672,0.841377
0.266064,0.520767
0.778818,0.943239
0.043594,0.928897
0.730222,0.894431
0.986553,0.178655
0.351865,0.329070
0.894095,0.745474
0.091294,0.930154
0.558947,0.838285
0.171229,0.119558
0.209171,0.924593
0.383089,0.840651
0.547589,0.438174
0.175586,0.089362
0.676882,0.504803
0.883140,0.974962
0.977802,0.688173
0.904442,0.012437
0.555550,0.897336
0.353237,0.514829
0.058791,0.691507
0.854115,0.991690
0.438064,0.978594
0.887767,0.986308
0.805826,0.055585
0.091828,0.015123
0.944092,0.498483
0.871280,0.513546
0.922115,0.014958
0.548886,0.588390
0.525410,0.412873
0.552926,0.495162
0.108393,0.470357
0.529249,0.696336
0.338702,0.925836
0.198410,0.384242
0.598339,0.048362
0.367716,0.041299
0.027176,0.211368
0.034764,0.816717
0.279401,0.136419
0.838497,0.268587
0.599812,0.740079
0.733397,0.504774
0.734083,0.307784
0.105281,0.269533
0.741061,0.660208
0.741914,0.836842
0.096384,0.286460
0.502753,0.431323
0.189598,0.663566
0.849683,0.800182
0.749057,0.239185
0.813306,0.776344
0.452421,0.835589
0.631516,0.780371
0.953046,0.440466
0.988044,0.543397
0.152330,0.731778
0.078560,0.874427
0.036527,0.185930
0.135259,0.758881
0.822342,0.946594
0.597188,0.918255
0.180939,0.077075
0.373367,0.390099
0.788544,0.252571
0.113079,0.535335
0.439928,0.910920
0.330985,0.882805
0.773540,0.948229
0.648072,0.733965
0.408559,0.673946
0.297640,0.618385
0.375102,0.384445
0.462719,0.431511
0.546765,0.601998
0.174842,0.360328
0.502683,0.742970
0.313927,0.689498
0.862678,0.683089
0.040806,0.680589
0.915470,0.193403
0.202283,0.379086
